nom_amenageur,siren_amenageur,contact_amenageur,nom_operateur,contact_operateur,telephone_operateur,nom_enseigne,id_station_itinerance,id_station_local,nom_station,implantation_station,adresse_station,code_insee_commune,coordonneesXY,nbre_pdc,id_pdc_itinerance,id_pdc_local,puissance_nominale,prise_type_ef,prise_type_2,prise_type_combo_ccs,prise_type_chademo,prise_type_autre,gratuit,paiement_acte,paiement_cb,paiement_autre,tarification,condition_acces,reservation,horaires,accessibilite_pmr,restriction_gabarit,station_deux_roues,raccordement,num_pdl,date_mise_en_service,observations,date_maj,last_modified,resource_id
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77179A,01F5ZAKH61Z0GCXDZK54V3RCTZ,Féricy,Voirie,rue de Ferland,77179,"[48.457500000000003,2.799999900000000]",2,FRS77EEC775512,01F5ZB3EZKEWQD6R0KT48E421T,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22109406496398,2016-08-12,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77179A,01F5ZAKH61Z0GCXDZK54V3RCTZ,Féricy,Voirie,rue de Ferland,77179,"[48.457500000000003,2.799999900000000]",2,FRS77EEC775511,01F5ZB3EZKZZAE17WVN1GW8V4Y,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22109406496398,2015-07-01,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77178A,01F5ZAKH61XJC9QZRM3CEVSNFE,Faÿ-les-Nemours,Voirie,rue Grande,77178,"[48.230656000000003,2.674363000000000]",2,FRS77EEC775412,01F5ZB3EZKM63K61YT2C4PWAKX,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22169174948612,2016-08-11,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77178A,01F5ZAKH61XJC9QZRM3CEVSNFE,Faÿ-les-Nemours,Voirie,rue Grande,77178,"[48.230656000000003,2.674363000000000]",2,FRS77EEC775411,01F5ZB3EZK4SJH2C1Z35Y4ESEC,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22169174948612,2016-04-13,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77534A,01F5ZAKH6106Q394Y3BDB7BX3R,Yebles,Voirie,grande rue,77534,"[48.637526100000002,2.773878400000000]",2,FRS77EEC7716811,01F5ZB3EZP9X1BMWB5DV1P69SW,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22192329794477,2015-05-28,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77447A,01F5ZAKH61B7EXKKHQQMPAKWF5,Seine-Port,Voirie,rue de Melun,77447,"[48.557753800000000,2.549188200000000]",2,FRS77EEC7713412,01F5ZB3EZNQNC756B6F8K471E5,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22197539636723,2016-11-07,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77196A,01F5ZAKH61FZ04WKXSKB4BZKFD,Fresnes-sur-Marne,Voirie,rue de l'Ourcq,77196,"[48.939858999999998,2.744265000000000]",2,FRS77EEC776111,01F5ZB3EZK5HW5JV9RC7Q65HMM,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22193776974543,2016-08-11,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77165A,01F5ZAKH61MEPVMYM1JS6XDRYK,Les Ecrennes,Voirie,rue Grande,77165,"[48.504120399999998,2.860825800000000]",2,FRS77EEC778311,01F5ZB3EZKYMYZ0N138SWQRWTR,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22179884061901,2016-09-02,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77208A,01F5ZAKH61Q3TKEJKHYAZT3HRD,Gouaix,Voirie,Avenue de la gare,77208,"[48.482600099999999,3.293562700000000]",2,FRS77EEC776212,01F5ZB3EZK5J1MZP1B1REM18E0,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22193053384927,2016-08-11,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77164A,01F5ZAKH61Z73TMEPH6TZXVW5G,Echouboulains,Voirie,Place de la résistance,77164,"[48.463510900000003,2.945184600000000]",2,FRS77EEC775311,01F5ZB3EZKNH2RKJ5WZ3N10ZPH,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22191606206980,2016-09-02,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77196A,01F5ZAKH61FZ04WKXSKB4BZKFD,Fresnes-sur-Marne,Voirie,rue de l'Ourcq,77196,"[48.939858999999998,2.744265000000000]",2,FRS77EEC776112,01F5ZB3EZKBEGCGQ5K6G2R454C,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22193776974543,2016-08-12,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77159A,01F5ZAKH61YZWMDZXX2P107VVX,Donnemarie-Dontilly,Voirie,rue de Montpensier,77159,"[48.476547699999998,3.139536300000000]",2,FRS77EEC775212,01F5ZB3EZK2NMPXMVP0KN590DR,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22129522268270,2016-11-07,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77159A,01F5ZAKH61YZWMDZXX2P107VVX,Donnemarie-Dontilly,Voirie,rue de Montpensier,77159,"[48.476547699999998,3.139536300000000]",2,FRS77EEC775211,01F5ZB3EZJ2YBND7XJZA4A16SA,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22129522268270,2015-07-01,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77153A,01F5ZAKH61G6MNTJGT6FCZKNGZ,Dammartin-en-Goële,Voirie,place du maréchal Foch,77153,"[49.053848000000002,2.684942000000000]",2,FRS77EEC775112,01F5ZB3EZJ7D551Q2H61NZKKGB,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22171056280097,2016-09-02,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77153A,01F5ZAKH61G6MNTJGT6FCZKNGZ,Dammartin-en-Goële,Voirie,place du maréchal Foch,77153,"[49.053848000000002,2.684942000000000]",2,FRS77EEC775111,01F5ZB3EZJ41EE2NT58EX4NCNB,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22171056280097,2016-05-30,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77152A,01F5ZAKH61BYGVDJ7R63NQGJ33,Dammarie-les-Lys,Voirie,Avenue Aristide Briand,77152,"[48.515335000000000,2.635147000000000]",2,FRS77EEC775012,01F5ZB3EZJ00X7PBH94ZF41CY4,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22121418075963,2016-11-15,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77152A,01F5ZAKH61BYGVDJ7R63NQGJ33,Dammarie-les-Lys,Voirie,Avenue Aristide Briand,77152,"[48.515335000000000,2.635147000000000]",2,FRS77EEC775011,01F5ZB3EZJ87EQNA8T8VEXZYE5,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22121418075963,2016-02-01,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77148A,01F5ZAKH611Q923KH5ADARW2HQ,Crouy-sur-Ourcq,Voirie,Place du Champivert,77148,"[49.090663999999997,3.068942000000000]",2,FRS77EEC774912,01F5ZB3EZJBH508TACPB45GZKC,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22169898537683,2016-03-08,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77148A,01F5ZAKH611Q923KH5ADARW2HQ,Crouy-sur-Ourcq,Voirie,Place du Champivert,77148,"[49.090663999999997,3.068942000000000]",2,FRS77EEC774911,01F5ZB3EZJGTJMTV7FSJHT29RB,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22169898537683,2016-11-07,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77164A,01F5ZAKH61Z73TMEPH6TZXVW5G,Echouboulains,Voirie,Place de la résistance,77164,"[48.463510900000003,2.945184600000000]",2,FRS77EEC775312,01F5ZB3EZKGF5XYXQT3YFN6TXE,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22191606206980,2016-02-01,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77144A,01F5ZAKH6138RM8VZ0HARNPBDR,Crèvecoeur-en-Brie,Voirie,rue de la Gaillardière,77144,"[48.753959100000003,2.907659800000000]",2,FRS77EEC774811,01F5ZB3EZJGEETXEQNG6BVTPW5,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22191027335876,2016-08-10,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77142B,01F5ZAKH61NKNCRE4MN5SBC9T6,Crécy-la-Chapelle / Champs de Foire,Voirie,avenue de Villiers,77142,"[48.858112599999998,2.906715200000000]",2,FRS77EEC774712,01F5ZB3EZJHTXD0VRFYE0X9AQ7,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22186396363804,2015-07-01,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77142B,01F5ZAKH61NKNCRE4MN5SBC9T6,Crécy-la-Chapelle / Champs de Foire,Voirie,avenue de Villiers,77142,"[48.858112599999998,2.906715200000000]",2,FRS77EEC774711,01F5ZB3EZJNYNQZAJHCC7SH8WQ,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22186396363804,2016-12-19,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77142A,01F5ZAKH615ARP522Z2QF17A8J,Crécy-la-Chapelle / Mairie,Voirie,place de la mairie,77142,"[48.857900000000001,2.909066400000000]",2,FRS77EEC774612,01F5ZB3EZJGXEG101D49VARZTS,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22186541081684,2015-05-29,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77142A,01F5ZAKH615ARP522Z2QF17A8J,Crécy-la-Chapelle / Mairie,Voirie,place de la mairie,77142,"[48.857900000000001,2.909066400000000]",2,FRS77EEC774611,01F5ZB3EZJYCNR5F1YBJCST8K0,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22186541081684,2016-09-07,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77140A,01F5ZAKH61CZMYP29GAQ1GC4HR,Coutençon,Voirie,rue de Montigny,77140,"[48.469975599999998,2.998514500000000]",2,FRS77EEC774512,01F5ZB3EZJXM8ZEAP6DPCTAW46,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22148480301306,2016-08-31,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77140A,01F5ZAKH61CZMYP29GAQ1GC4HR,Coutençon,Voirie,rue de Montigny,77140,"[48.469975599999998,2.998514500000000]",2,FRS77EEC774511,01F5ZB3EZJHF1TEAQ1N083K8BN,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22148480301306,2016-08-31,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77144A,01F5ZAKH6138RM8VZ0HARNPBDR,Crèvecoeur-en-Brie,Voirie,rue de la Gaillardière,77144,"[48.753959100000003,2.907659800000000]",2,FRS77EEC774812,01F5ZB3EZJWC5SAZRZZA4523KN,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22191027335876,2016-12-16,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77046A,01F5ZAKH61YVK6XCWX46CSQAGA,Boulancourt,Voirie,D103,77046,"[48.257245500000003,2.435735500000000]",2,FRS77EEC772012,01F5ZB3EZHG9ZMK8AA09TWJJHN,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22170477406929,2016-02-01,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77208A,01F5ZAKH61Q3TKEJKHYAZT3HRD,Gouaix,Voirie,Avenue de la gare,77208,"[48.482600099999999,3.293562700000000]",2,FRS77EEC776211,01F5ZB3EZKZ52CCM41NZ7KG298,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22193053384927,2016-08-31,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77047A,01F5ZAKH61HVVT0NPS06MV38WB,Bouleurs,Voirie,rue du Mont,77047,"[48.882024999999999,2.906948900000000]",2,FRS77EEC772112,01F5ZB3EZH6PXWNDGH930X9YM0,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22166425310489,2015-07-01,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77102A,01F5ZAKH61FD1B7KBDDZ58ZV6A,Chatenoy,Voirie,rue de la mairie,77102,"[48.233623799999997,2.626480000000000]",2,FRS77EEC773512,01F5ZB3EZJAAKDAVK8AW6BT2AP,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22102025886997,2016-11-07,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77089A,01F5ZAKH615TX3C9VPZF2KXTVA,La Chapelle-Rablais,Voirie,rue des Clos,77089,"[48.511904000000001,2.971726000000000]",2,FRS77EEC777111,01F5ZB3EZJRSBRXCECMQ8CDSJK,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22123588840077,2016-01-22,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77088A,01F5ZAKH618NJP57369S0XJBFJ,La Chapelle-la-Reine,Voirie,rue Carnot,77088,"[48.316977999999999,2.568649200000000]",2,FRS77EEC777512,01F5ZB3EZJNNPNF7HVDNS2M739,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22185962210460,2016-01-25,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
SDESM,200041309,marc.boitel@sdesm.fr,IZIVIA,sav@izivia.com,0972668001,Ecocharge77,FRS77P77088A,01F5ZAKH618NJP57369S0XJBFJ,La Chapelle-la-Reine,Voirie,rue Carnot,77088,"[48.316977999999999,2.568649200000000]",2,FRS77EEC777511,01F5ZB3EZJ7B9XP31BRBNW9KG4,18,true,true,false,false,false,false,true,false,false,"2€ pour 3h de session de charge pour les abonnés, puis 2,5cts d'€ par minute complémentaire",Accès libre,false,24/7,Accessibilité inconnue,aucune restriction,false,Direct,22185962210460,2016-02-01,aucune,2021-05-18,2021-05-28T16:57:48.432000,6d189577-af67-4d72-ba60-73fa62fd35fc
